source_verse,target_verse,votes
"Acts 28:1","Acts 16:10",1
"Acts 28:1","Acts 27:26",6
"Acts 28:1","Acts 27:39",3
"Acts 28:1","Acts 27:44",4
"Acts 28:2","Romans 2:27",1
"Acts 28:2","Romans 1:14",5
"Acts 28:2","Leviticus 19:34",2
"Acts 28:2","1 Corinthians 14:11",3
"Acts 28:2","Colossians 3:11",5
"Acts 28:2","Ezra 10:9",1
"Acts 28:2","Acts 27:3",2
"Acts 28:2","John 18:18",1
"Acts 28:2","2 Corinthians 11:27",4
"Acts 28:2","Hebrews 13:2",5
"Acts 28:2","Matthew 10:42",3
"Acts 28:2","Leviticus 19:18",1
"Acts 28:2","Acts 28:4",4
"Acts 28:3","Job 20:16",1
"Acts 28:3","Acts 28:4",2
"Acts 28:3","Isaiah 59:5",1
"Acts 28:3","2 Corinthians 11:23",2
"Acts 28:3","2 Corinthians 6:9",1
"Acts 28:3","Matthew 12:34",3
"Acts 28:3","Isaiah 30:6",1
"Acts 28:3","Matthew 23:33",5
"Acts 28:3","Isaiah 41:24",1
"Acts 28:3","Matthew 3:7",1
"Acts 28:4","Revelation 21:8",1
"Acts 28:4","Acts 28:5",3
"Acts 28:4","Matthew 23:35",2
"Acts 28:4","John 7:24",3
"Acts 28:4","Luke 13:4",5
"Acts 28:4","Luke 13:2",7
"Acts 28:4","Isaiah 26:21",1
"Acts 28:4","Isaiah 43:20",2
"Acts 28:4","Acts 28:2",3
"Acts 28:4","Zephaniah 2:15",1
"Acts 28:4","Genesis 3:1",1
"Acts 28:4","Proverbs 28:17",1
"Acts 28:4","Matthew 27:25",1
"Acts 28:5","Psalms 91:13",8
"Acts 28:5","Luke 10:19",18
"Acts 28:5","Mark 16:18",10
"Acts 28:5","Romans 16:20",1
"Acts 28:6","Acts 12:22",3
"Acts 28:6","Matthew 21:9",1
"Acts 28:7","Acts 18:12",2
"Acts 28:7","Acts 28:2",2
"Acts 28:7","Acts 23:24",2
"Acts 28:7","Acts 13:7",2
"Acts 28:8","Mark 6:5",7
"Acts 28:8","1 Corinthians 12:9",3
"Acts 28:8","1 Corinthians 12:28",3
"Acts 28:8","Mark 5:23",1
"Acts 28:8","Acts 9:40",10
"Acts 28:8","Luke 13:13",3
"Acts 28:8","Matthew 10:8",4
"Acts 28:8","Luke 4:40",2
"Acts 28:8","Matthew 9:18",5
"Acts 28:8","Mark 16:18",4
"Acts 28:8","Matthew 10:1",3
"Acts 28:8","Mark 7:32",1
"Acts 28:9","Acts 5:12",3
"Acts 28:9","Matthew 4:24",3
"Acts 28:9","Acts 5:15",3
"Acts 28:10","1 Thessalonians 2:6",4
"Acts 28:10","Philippians 4:19",3
"Acts 28:10","2 Kings 8:9",2
"Acts 28:10","Ezra 7:27",2
"Acts 28:11","Acts 6:9",1
"Acts 28:11","Isaiah 45:20",2
"Acts 28:11","Jonah 1:16",1
"Acts 28:11","Jonah 1:5",1
"Acts 28:11","1 Corinthians 8:4",2
"Acts 28:11","Acts 27:6",6
"Acts 28:13","Acts 27:13",2
"Acts 28:14","Acts 20:6",2
"Acts 28:14","Acts 21:4",2
"Acts 28:14","Matthew 10:11",1
"Acts 28:14","Acts 19:1",2
"Acts 28:14","Psalms 119:63",1
"Acts 28:14","Genesis 7:4",2
"Acts 28:14","John 21:23",1
"Acts 28:15","2 Corinthians 2:14",1
"Acts 28:15","1 Samuel 30:6",2
"Acts 28:15","Acts 21:5",2
"Acts 28:15","John 12:13",2
"Acts 28:15","Romans 15:24",3
"Acts 28:15","Acts 10:25",2
"Acts 28:15","Galatians 4:14",2
"Acts 28:15","Hebrews 13:3",5
"Acts 28:15","Psalms 27:14",2
"Acts 28:15","Exodus 4:14",2
"Acts 28:15","1 Thessalonians 3:7",1
"Acts 28:15","Joshua 1:9",2
"Acts 28:16","Acts 18:2",2
"Acts 28:16","Revelation 17:9",2
"Acts 28:16","Revelation 17:18",2
"Acts 28:16","Jeremiah 40:2",2
"Acts 28:16","Acts 2:10",2
"Acts 28:16","Acts 27:3",6
"Acts 28:16","Acts 23:11",2
"Acts 28:16","2 Kings 25:8",2
"Acts 28:16","Genesis 37:36",2
"Acts 28:16","Acts 19:21",2
"Acts 28:16","Acts 27:31",2
"Acts 28:16","Acts 24:23",5
"Acts 28:16","Acts 27:43",2
"Acts 28:17","Acts 25:10",3
"Acts 28:17","Acts 25:8",6
"Acts 28:17","Acts 22:5",2
"Acts 28:17","Genesis 40:15",1
"Acts 28:17","Acts 25:2",1
"Acts 28:17","Acts 6:14",4
"Acts 28:18","Acts 24:10",2
"Acts 28:18","Acts 22:30",2
"Acts 28:18","Acts 23:29",4
"Acts 28:18","Acts 24:22",2
"Acts 28:19","Acts 25:25",3
"Acts 28:19","Acts 26:32",4
"Acts 28:19","Acts 25:21",3
"Acts 28:20","2 Timothy 1:10",1
"Acts 28:20","Acts 26:29",5
"Acts 28:20","Acts 21:33",3
"Acts 28:20","Philippians 1:13",5
"Acts 28:20","Colossians 4:18",1
"Acts 28:20","Philemon 1:10",2
"Acts 28:20","Acts 24:15",3
"Acts 28:20","Acts 10:29",1
"Acts 28:20","2 Timothy 2:9",6
"Acts 28:20","Ephesians 3:1",3
"Acts 28:20","Ephesians 4:1",3
"Acts 28:20","Acts 28:17",1
"Acts 28:20","Acts 10:33",2
"Acts 28:20","Ephesians 6:20",6
"Acts 28:20","Acts 23:6",3
"Acts 28:20","Philemon 1:13",1
"Acts 28:21","Isaiah 50:8",3
"Acts 28:21","Isaiah 41:11",3
"Acts 28:21","Exodus 11:7",1
"Acts 28:21","Isaiah 54:17",3
"Acts 28:21","Acts 22:5",2
"Acts 28:22","Luke 2:34",2
"Acts 28:22","1 Peter 2:12",5
"Acts 28:22","Acts 24:14",5
"Acts 28:22","1 Peter 3:16",4
"Acts 28:22","Acts 15:5",2
"Acts 28:22","Acts 26:5",2
"Acts 28:22","1 Corinthians 11:19",2
"Acts 28:22","Acts 5:17",2
"Acts 28:23","John 4:34",1
"Acts 28:23","Acts 18:28",4
"Acts 28:23","Acts 8:35",2
"Acts 28:23","Acts 19:8",5
"Acts 28:23","Luke 24:44",2
"Acts 28:23","Acts 18:4",1
"Acts 28:23","Acts 26:6",2
"Acts 28:24","Romans 3:3",2
"Acts 28:24","Acts 14:4",7
"Acts 28:25","2 Peter 1:21",5
"Acts 28:25","Mark 7:6",5
"Acts 28:25","Matthew 15:7",6
"Acts 28:26","Luke 24:25",5
"Acts 28:26","Isaiah 29:10",4
"Acts 28:26","Jeremiah 5:21",5
"Acts 28:26","Isaiah 66:4",4
"Acts 28:26","Luke 8:10",5
"Acts 28:26","Isaiah 29:14",4
"Acts 28:26","Mark 4:12",10
"Acts 28:26","Ezekiel 12:2",18
"Acts 28:26","Luke 24:45",7
"Acts 28:26","Deuteronomy 29:4",4
"Acts 28:27","Isaiah 6:10",18
"Acts 28:28","Acts 18:6",6
"Acts 28:28","Isaiah 52:10",5
"Acts 28:28","Acts 15:14",6
"Acts 28:28","Romans 11:11",4
"Acts 28:28","Acts 13:26",4
"Acts 28:28","Acts 22:21",6
"Acts 28:28","Isaiah 49:6",4
"Acts 28:28","Romans 4:11",4
"Acts 28:28","Acts 2:14",3
"Acts 28:28","Ezekiel 36:32",3
"Acts 28:28","Acts 4:10",2
"Acts 28:28","Luke 3:6",8
"Acts 28:28","Lamentations 3:26",3
"Acts 28:28","Acts 13:38",3
"Acts 28:28","Acts 11:18",6
"Acts 28:28","Acts 15:17",6
"Acts 28:28","Acts 14:27",6
"Acts 28:31","Acts 4:29",10
"Acts 28:31","Acts 28:23",8
"Acts 28:31","Acts 8:12",7
"Acts 28:31","Luke 8:1",4
"Acts 28:31","Philippians 1:14",7
"Acts 28:31","Acts 23:11",4
"Acts 28:31","2 Timothy 2:9",4
"Acts 28:31","Acts 20:25",7
"Acts 28:31","2 Timothy 4:17",7
"Acts 28:31","Mark 1:14",3
"Acts 28:31","Acts 5:42",5
"Acts 28:31","Matthew 4:23",8
"Acts 28:31","Acts 4:31",6
"Romans 1:1","2 Timothy 1:11",7
"Romans 1:1","1 Timothy 2:7",6
"Romans 1:1","Romans 1:9",11
"Romans 1:1","Ephesians 1:13",4
"Romans 1:1","Acts 21:40",1
"Romans 1:1","Hebrews 7:26",2
"Romans 1:1","2 Peter 1:1",5
"Romans 1:1","Philippians 2:11",4
"Romans 1:1","Revelation 22:9",4
"Romans 1:1","Acts 22:21",4
"Romans 1:1","John 12:26",3
"Romans 1:1","Jude 1:1",5
"Romans 1:1","2 Corinthians 12:11",4
"Romans 1:1","John 15:15",4
"Romans 1:1","Acts 13:9",2
"Romans 1:1","Deuteronomy 10:8",3
"Romans 1:1","Romans 11:13",3
"Romans 1:1","Romans 16:18",3
"Romans 1:1","Colossians 1:1",17
"Romans 1:1","2 Corinthians 1:1",11
"Romans 1:1","1 Chronicles 23:13",3
"Romans 1:1","Hebrews 5:4",4
"Romans 1:1","Romans 1:5",6
"Romans 1:1","Galatians 1:1",7
"Romans 1:1","Acts 9:15",32
"Romans 1:1","Jeremiah 1:5",18
"Romans 1:1","Philippians 1:1",4
"Romans 1:1","Ephesians 4:11",4
"Romans 1:1","John 15:20",2
"Romans 1:1","Romans 16:25",3
"Romans 1:1","Acts 26:14",2
"Romans 1:1","Titus 1:1",15
"Romans 1:1","Romans 1:16",4
"Romans 1:1","Romans 15:29",3
"Romans 1:1","Colossians 1:25",3
"Romans 1:1","Revelation 22:6",2
"Romans 1:1","2 Corinthians 11:5",4
"Romans 1:1","1 Corinthians 1:1",21
"Romans 1:1","Acts 26:1",3
"Romans 1:1","Romans 15:16",23
"Romans 1:1","Acts 20:24",4
"Romans 1:1","Revelation 1:1",4
"Romans 1:1","2 Corinthians 4:5",4
"Romans 1:1","1 Timothy 1:1",8
"Romans 1:1","James 1:1",5
"Romans 1:1","Acts 22:7",4
"Romans 1:1","1 Thessalonians 2:2",6
"Romans 1:1","Ephesians 1:1",3
"Romans 1:1","1 Corinthians 9:1",9
"Romans 1:1","Isaiah 49:1",3
"Romans 1:1","Acts 27:23",3
"Romans 1:2","Titus 1:2",29
"Romans 1:2","Acts 26:6",8
"Romans 1:2","Romans 3:2",11
"Romans 1:2","Romans 3:21",13
"Romans 1:2","Acts 10:43",10
"Romans 1:2","Luke 1:70",18
"Romans 1:2","Romans 16:26",12
"Romans 1:3","1 John 4:15",2
"Romans 1:3","Luke 1:69",3
"Romans 1:3","1 John 5:5",2
"Romans 1:3","2 John 1:7",2
"Romans 1:3","Revelation 2:18",2
"Romans 1:3","Matthew 12:23",3
"Romans 1:3","John 1:49",7
"Romans 1:3","Amos 9:11",8
"Romans 1:3","Matthew 1:6",3
"Romans 1:3","John 7:42",2
"Romans 1:3","John 20:28",5
"Romans 1:3","John 10:30",5
"Romans 1:3","Matthew 15:22",3
"Romans 1:3","1 John 1:3",2
"Romans 1:3","Matthew 26:63",3
"Romans 1:3","Matthew 3:17",3
"Romans 1:3","John 20:31",3
"Romans 1:3","1 John 3:23",2
"Romans 1:3","1 Thessalonians 1:10",5
"Romans 1:3","1 John 5:20",2
"Romans 1:3","Acts 2:30",3
"Romans 1:3","Acts 8:36",2
"Romans 1:3","Luke 1:35",6
"Romans 1:3","Matthew 9:27",3
"Romans 1:3","Matthew 1:16",5
"Romans 1:3","John 5:25",3
"Romans 1:3","John 1:34",2
"Romans 1:3","John 1:14",13
"Romans 1:3","Matthew 27:43",3
"Romans 1:3","1 John 5:1",2
"Romans 1:3","Romans 1:9",2
"Romans 1:3","Romans 9:5",5
"Romans 1:3","1 Corinthians 1:9",4
"Romans 1:3","1 Timothy 3:16",2
"Romans 1:3","1 John 3:8",2
"Romans 1:3","Psalms 2:7",7
"Romans 1:3","2 Timothy 2:8",4
"Romans 1:3","Galatians 4:4",20
"Romans 1:3","John 10:36",3
"Romans 1:3","Acts 3:13",2
"Romans 1:3","Genesis 3:15",7
"Romans 1:3","Jeremiah 33:26",5
"Romans 1:3","Matthew 1:1",18
"Romans 1:3","Acts 9:20",2
"Romans 1:4","Hebrews 9:14",14
"Romans 1:4","Revelation 19:10",4
"Romans 1:4","Romans 1:3",6
"Romans 1:4","Acts 2:24",6
"Romans 1:4","Revelation 1:18",5
"Romans 1:4","Acts 2:32",6
"Romans 1:4","1 Peter 1:11",6
"Romans 1:4","Acts 3:15",6
"Romans 1:4","2 Corinthians 13:4",11
"Romans 1:4","Acts 17:31",6
"Romans 1:4","2 Peter 1:21",6
"Romans 1:5","Hebrews 5:9",7
"Romans 1:5","1 Corinthians 9:2",3
"Romans 1:5","Ephesians 1:6",2
"Romans 1:5","Malachi 1:11",10
"Romans 1:5","Acts 1:25",5
"Romans 1:5","Acts 15:14",2
"Romans 1:5","Romans 12:3",6
"Romans 1:5","Malachi 1:14",2
"Romans 1:5","Ephesians 1:12",2
"Romans 1:5","John 1:16",3
"Romans 1:5","1 Corinthians 15:10",8
"Romans 1:5","Acts 9:15",19
"Romans 1:5","Romans 3:29",3
"Romans 1:5","Acts 6:7",12
"Romans 1:5","Romans 16:26",12
"Romans 1:6","Ephesians 1:11",4
"Romans 1:6","Revelation 17:14",10
"Romans 1:6","Galatians 1:6",3
"Romans 1:6","2 Thessalonians 2:14",3
"Romans 1:6","1 Peter 2:21",4
"Romans 1:6","1 Corinthians 1:9",7
"Romans 1:6","Colossians 1:21",2
"Romans 1:6","1 Peter 2:9",11
"Romans 1:6","2 Peter 1:10",9
"Romans 1:6","1 Thessalonians 2:12",3
"Romans 1:6","Romans 9:24",3
"Romans 1:6","2 Timothy 1:9",4
"Romans 1:6","Hebrews 3:1",8
"Romans 1:6","Colossians 1:6",1
"Romans 1:7","1 Thessalonians 4:7",3
"Romans 1:7","Colossians 3:15",2
"Romans 1:7","Romans 5:1",3
"Romans 1:7","1 Thessalonians 1:1",7
"Romans 1:7","Colossians 1:2",11
"Romans 1:7","1 Thessalonians 1:3",3
"Romans 1:7","Philemon 1:3",5
"Romans 1:7","Romans 9:25",3
"Romans 1:7","1 Timothy 1:2",3
"Romans 1:7","1 John 3:1",3
"Romans 1:7","Galatians 6:18",3
"Romans 1:7","Philemon 1:25",4
"Romans 1:7","2 Timothy 4:22",3
"Romans 1:7","Colossians 3:12",3
"Romans 1:7","James 1:1",1
"Romans 1:7","Philippians 4:13",2
"Romans 1:7","Acts 15:23",3
"Romans 1:7","2 Thessalonians 3:18",5
"Romans 1:7","Revelation 22:21",4
"Romans 1:7","1 Peter 1:15",3
"Romans 1:7","Revelation 2:1",1
"Romans 1:7","2 Timothy 1:2",3
"Romans 1:7","Matthew 5:16",1
"Romans 1:7","1 Corinthians 16:23",3
"Romans 1:7","Deuteronomy 33:12",1
"Romans 1:7","2 John 1:3",6
"Romans 1:7","Psalms 60:5",1
"Romans 1:7","Philippians 4:20",3
"Romans 1:7","2 Corinthians 13:14",7
"Romans 1:7","Romans 8:39",2
"Romans 1:7","Philippians 4:23",3
"Romans 1:7","John 20:17",1
"Romans 1:7","2 Thessalonians 3:16",6
"Romans 1:7","Ephesians 1:2",8
"Romans 1:7","Romans 1:6",2
"Romans 1:7","Titus 1:4",3
"Romans 1:8","1 Peter 4:11",5
"Romans 1:8","Philippians 1:11",4
"Romans 1:8","1 Corinthians 1:4",9
"Romans 1:8","Romans 6:17",6
"Romans 1:8","Philippians 1:3",5
"Romans 1:8","Acts 11:28",2
"Romans 1:8","Ephesians 5:20",3
"Romans 1:8","Ephesians 1:15",5
"Romans 1:8","Hebrews 13:15",4
"Romans 1:8","Colossians 1:3",5
"Romans 1:8","1 Peter 2:5",4
"Romans 1:8","Ephesians 3:21",2
"Romans 1:8","Romans 16:19",10
"Romans 1:8","Luke 2:1",2
"Romans 1:8","Matthew 24:14",3
"Romans 1:9","1 Thessalonians 5:17",4
"Romans 1:9","Luke 18:1",2
"Romans 1:9","2 Corinthians 11:31",2
"Romans 1:9","1 Samuel 12:23",2
"Romans 1:9","Acts 19:21",3
"Romans 1:9","Acts 24:14",2
"Romans 1:9","Acts 12:5",2
"Romans 1:9","Job 16:19",2
"Romans 1:9","Galatians 1:20",2
"Romans 1:9","Ephesians 6:18",10
"Romans 1:9","1 Timothy 2:7",2
"Romans 1:9","Philemon 1:4",1
"Romans 1:9","Acts 3:26",2
"Romans 1:9","Acts 27:23",3
"Romans 1:9","Philippians 3:3",3
"Romans 1:9","Romans 9:1",7
"Romans 1:9","2 Corinthians 1:23",4
"Romans 1:9","Philippians 2:22",2
"Romans 1:9","1 Thessalonians 1:2",3
"Romans 1:9","2 Timothy 1:3",8
"Romans 1:9","Philippians 1:4",3
"Romans 1:9","Mark 1:1",2
"Romans 1:9","1 Thessalonians 3:10",3
"Romans 1:10","James 4:15",6
"Romans 1:10","Hebrews 13:19",3
"Romans 1:10","Acts 18:21",7
"Romans 1:10","Acts 19:21",3
"Romans 1:10","Acts 21:14",2
"Romans 1:10","Philemon 1:22",6
"Romans 1:10","1 Corinthians 4:19",2
"Romans 1:10","Philippians 4:6",3
"Romans 1:10","1 Thessalonians 2:18",4
"Romans 1:11","2 Corinthians 11:4",1
"Romans 1:11","Acts 16:5",3
"Romans 1:11","Hebrews 13:9",1
"Romans 1:11","1 Thessalonians 3:13",3
"Romans 1:11","Acts 19:6",3
"Romans 1:11","Philippians 1:8",2
"Romans 1:11","Philippians 4:1",2
"Romans 1:11","1 Peter 5:10",4
"Romans 1:11","Romans 15:23",2
"Romans 1:11","Romans 15:32",2
"Romans 1:11","2 Corinthians 9:14",2
"Romans 1:11","Acts 19:21",2
"Romans 1:11","1 Thessalonians 3:2",2
"Romans 1:11","2 Thessalonians 3:3",7
"Romans 1:11","1 Peter 5:12",4
"Romans 1:11","Romans 15:29",7
"Romans 1:11","Romans 16:25",8
"Romans 1:11","2 Corinthians 1:21",1
"Romans 1:11","2 Thessalonians 2:17",4
"Romans 1:11","2 Peter 1:12",8
"Romans 1:11","2 Chronicles 20:20",3
"Romans 1:11","Philippians 2:26",2
"Romans 1:11","2 Samuel 23:15",1
"Romans 1:11","2 Samuel 13:39",2
"Romans 1:12","Romans 15:32",1
"Romans 1:12","2 Peter 1:1",2
"Romans 1:12","Acts 11:23",1
"Romans 1:12","2 Corinthians 7:13",2
"Romans 1:12","Titus 1:4",2
"Romans 1:13","Acts 15:12",2
"Romans 1:13","Acts 14:27",2
"Romans 1:13","2 Thessalonians 2:7",2
"Romans 1:13","John 12:24",2
"Romans 1:13","2 Corinthians 1:8",5
"Romans 1:13","John 15:16",3
"Romans 1:13","John 4:36",3
"Romans 1:13","Acts 19:21",11
"Romans 1:13","1 Thessalonians 4:13",6
"Romans 1:13","Isaiah 27:6",2
"Romans 1:13","Romans 11:25",3
"Romans 1:13","Acts 21:19",2
"Romans 1:13","1 Corinthians 9:2",2
"Romans 1:13","2 Timothy 4:17",8
"Romans 1:13","Philippians 4:17",9
"Romans 1:13","1 Thessalonians 2:18",7
"Romans 1:13","Colossians 1:6",3
"Romans 1:13","2 Corinthians 2:14",2
"Romans 1:13","1 Corinthians 12:1",4
"Romans 1:13","1 Corinthians 10:1",4
"Romans 1:14","Proverbs 1:22",1
"Romans 1:14","Romans 12:16",4
"Romans 1:14","Romans 11:25",2
"Romans 1:14","Titus 3:3",2
"Romans 1:14","Luke 10:21",2
"Romans 1:14","Isaiah 35:8",3
"Romans 1:14","Acts 22:21",6
"Romans 1:14","1 Corinthians 14:16",2
"Romans 1:14","2 Corinthians 10:12",2
"Romans 1:14","Romans 8:12",3
"Romans 1:14","2 Corinthians 11:19",3
"Romans 1:14","Romans 1:22",3
"Romans 1:14","Acts 28:4",2
"Romans 1:14","Matthew 11:25",1
"Romans 1:14","Proverbs 8:5",1
"Romans 1:14","Colossians 3:11",7
"Romans 1:14","Acts 28:2",2
"Romans 1:14","Acts 9:15",7
"Romans 1:14","1 Corinthians 3:18",2
"Romans 1:14","Romans 13:8",3
"Romans 1:14","Romans 16:19",3
"Romans 1:14","1 Corinthians 2:13",2
"Romans 1:14","1 Corinthians 14:11",2
"Romans 1:14","2 Timothy 2:10",2
"Romans 1:15","Matthew 9:38",3
"Romans 1:15","Acts 21:13",2
"Romans 1:15","1 Corinthians 9:17",5
"Romans 1:15","1 Kings 8:18",3
"Romans 1:15","2 Corinthians 8:12",2
"Romans 1:15","Isaiah 6:8",5
"Romans 1:15","Romans 15:20",6
"Romans 1:15","Romans 12:18",1
"Romans 1:15","John 4:34",2
"Romans 1:15","Mark 14:8",1
"Romans 1:16","Jeremiah 23:29",18
"Romans 1:16","1 Corinthians 15:2",17
"Romans 1:16","1 Peter 4:16",66
"Romans 1:16","Acts 3:26",12
"Romans 1:16","2 Timothy 1:12",59
"Romans 1:16","Isaiah 53:1",11
"Romans 1:16","1 Corinthians 9:18",7
"Romans 1:16","Psalms 119:46",13
"Romans 1:16","Mark 8:38",113
"Romans 1:16","Romans 10:17",25
"Romans 1:16","1 Timothy 1:11",9
"Romans 1:16","Hebrews 4:12",16
"Romans 1:16","1 Thessalonians 2:13",9
"Romans 1:16","Romans 2:9",12
"Romans 1:16","Luke 9:26",53
"Romans 1:16","Galatians 1:7",14
"Romans 1:16","1 Corinthians 9:12",7
"Romans 1:16","2 Corinthians 2:12",7
"Romans 1:16","2 Corinthians 9:13",7
"Romans 1:16","Romans 4:11",6
"Romans 1:16","Romans 15:19",7
"Romans 1:16","Psalms 110:2",3
"Romans 1:16","2 Timothy 1:16",6
"Romans 1:16","1 Corinthians 2:2",22
"Romans 1:16","1 Corinthians 2:4",20
"Romans 1:16","2 Timothy 1:8",83
"Romans 1:16","Romans 15:29",8
"Romans 1:16","2 Corinthians 4:4",27
"Romans 1:17","Habakkuk 2:4",101
"Romans 1:17","Romans 3:3",17
"Romans 1:17","Romans 9:30",28
"Romans 1:17","Philippians 3:9",46
"Romans 1:17","Hebrews 10:38",49
"Romans 1:17","Galatians 3:11",71
"Romans 1:17","Romans 3:21",26
"Romans 1:17","John 3:36",14
"Romans 1:18","Romans 5:6",5
"Romans 1:18","Colossians 3:6",20
"Romans 1:18","Romans 6:13",12
"Romans 1:18","Romans 2:3",8
"Romans 1:18","Romans 1:19",7
"Romans 1:18","2 Thessalonians 2:10",16
"Romans 1:18","Romans 4:15",12
"Romans 1:18","Romans 1:28",7
"Romans 1:18","Romans 1:32",23
"Romans 1:18","Ephesians 5:6",36
"Romans 1:18","Romans 5:9",12
"Romans 1:19","Romans 1:20",16
"Romans 1:19","John 1:9",5
"Romans 1:19","Isaiah 40:26",7
"Romans 1:20","Romans 2:15",17
"Romans 1:20","Psalms 104:5",14
"Romans 1:20","Colossians 1:15",11
"Romans 1:20","1 Timothy 6:16",8
"Romans 1:20","Psalms 8:3",40
"Romans 1:20","John 1:18",14
"Romans 1:20","Psalms 139:13",13
"Romans 1:20","Psalms 119:90",12
"Romans 1:20","Romans 2:1",11
"Romans 1:20","Isaiah 40:26",44
"Romans 1:20","Hebrews 9:14",11
"Romans 1:20","John 15:22",16
"Romans 1:20","Deuteronomy 33:27",5
"Romans 1:20","Isaiah 9:6",9
"Romans 1:20","Psalms 104:31",7
"Romans 1:20","Romans 16:26",7
"Romans 1:20","Colossians 2:9",12
"Romans 1:20","1 Timothy 1:17",13
"Romans 1:20","Deuteronomy 4:19",12
"Romans 1:20","Psalms 90:2",8
"Romans 1:20","Isaiah 26:4",9
"Romans 1:20","Jeremiah 5:21",10
"Romans 1:20","Hebrews 11:27",3
"Romans 1:20","Acts 17:29",8
"Romans 1:20","Romans 1:19",56
"Romans 1:21","Jeremiah 2:5",14
"Romans 1:21","Revelation 15:4",7
"Romans 1:21","Acts 26:18",4
"Romans 1:21","Romans 15:9",3
"Romans 1:21","Hosea 2:8",4
"Romans 1:21","2 Timothy 3:2",13
"Romans 1:21","Genesis 6:5",3
"Romans 1:21","Genesis 8:21",3
"Romans 1:21","Psalms 50:23",12
"Romans 1:21","Psalms 86:9",4
"Romans 1:21","Romans 1:19",6
"Romans 1:21","Jeremiah 16:19",6
"Romans 1:21","Isaiah 60:2",4
"Romans 1:21","1 Peter 1:18",3
"Romans 1:21","Revelation 14:7",8
"Romans 1:21","2 Kings 17:15",17
"Romans 1:21","Psalms 81:12",7
"Romans 1:21","Romans 11:10",5
"Romans 1:21","John 3:19",9
"Romans 1:21","Ecclesiastes 7:29",3
"Romans 1:21","Romans 1:28",5
"Romans 1:21","Deuteronomy 28:29",3
"Romans 1:21","1 Peter 2:9",7
"Romans 1:22","Isaiah 47:10",3
"Romans 1:22","Jeremiah 10:14",4
"Romans 1:22","Romans 11:25",8
"Romans 1:22","Proverbs 26:12",10
"Romans 1:22","Proverbs 25:14",7
"Romans 1:22","Matthew 6:23",3
"Romans 1:23","1 Corinthians 12:2",4
"Romans 1:23","Jeremiah 2:11",11
"Romans 1:23","Ezekiel 8:10",7
"Romans 1:23","Revelation 9:20",3
"Romans 1:23","Isaiah 40:18",5
"Romans 1:23","Acts 17:29",10
"Romans 1:23","1 Peter 4:3",9
"Romans 1:23","Isaiah 40:26",4
"Romans 1:23","Isaiah 44:13",5
"Romans 1:23","Deuteronomy 5:8",7
"Romans 1:23","Psalms 106:20",19
"Romans 1:23","Romans 1:25",8
"Romans 1:24","Leviticus 18:22",13
"Romans 1:24","1 Corinthians 6:13",11
"Romans 1:24","Romans 6:12",7
"Romans 1:24","Matthew 15:14",20
"Romans 1:24","1 Corinthians 6:18",11
"Romans 1:24","1 Thessalonians 4:4",11
"Romans 1:24","Acts 7:42",23
"Romans 1:24","Acts 14:16",20
"Romans 1:25","Isaiah 44:20",10
"Romans 1:25","Matthew 10:37",1
"Romans 1:25","Jeremiah 13:25",16
"Romans 1:25","Habakkuk 2:18",18
"Romans 1:25","Romans 9:5",7
"Romans 1:25","1 John 5:20",6
"Romans 1:25","Romans 1:18",4
"Romans 1:25","Amos 2:4",9
"Romans 1:25","1 Timothy 1:17",1
"Romans 1:25","2 Corinthians 11:31",8
"Romans 1:25","Jeremiah 16:19",2
"Romans 1:25","1 Timothy 1:11",1
"Romans 1:25","Romans 1:23",6
"Romans 1:25","2 Timothy 3:4",5
"Romans 1:25","Ephesians 3:21",1
"Romans 1:25","Matthew 6:24",4
"Romans 1:25","1 Thessalonians 1:9",3
"Romans 1:26","1 Thessalonians 4:5",6
"Romans 1:26","1 Timothy 1:10",20
"Romans 1:26","Ephesians 4:19",13
"Romans 1:26","Romans 1:28",6
"Romans 1:26","Genesis 19:5",10
"Romans 1:26","Judges 19:22",8
"Romans 1:26","Romans 1:24",17
"Romans 1:26","1 Corinthians 6:9",15
"Romans 1:26","Jude 1:7",25
"Romans 1:26","Ephesians 5:12",7
"Romans 1:26","Jude 1:10",4
"Romans 1:27","Leviticus 20:13",25
"Romans 1:27","Leviticus 18:22",20
"Romans 1:28","1 Corinthians 15:34",8
"Romans 1:28","2 Thessalonians 1:8",8
"Romans 1:28","Romans 1:26",6
"Romans 1:28","Hosea 4:6",8
"Romans 1:28","2 Timothy 3:8",11
"Romans 1:28","Ephesians 5:4",7
"Romans 1:28","Proverbs 1:7",8
"Romans 1:28","Philemon 1:8",4
"Romans 1:28","Acts 17:23",5
"Romans 1:28","Romans 1:18",7
"Romans 1:28","Jeremiah 6:30",9
"Romans 1:28","Acts 17:32",4
"Romans 1:28","Proverbs 1:29",8
"Romans 1:28","2 Peter 3:5",5
"Romans 1:28","2 Corinthians 10:5",4
"Romans 1:28","Romans 1:21",30
"Romans 1:28","Jeremiah 4:22",9
"Romans 1:28","Proverbs 1:22",8
"Romans 1:28","Proverbs 17:16",6
"Romans 1:28","Jeremiah 9:6",19
"Romans 1:28","Titus 1:16",29
"Romans 1:28","Romans 1:24",17
"Romans 1:29","Proverbs 26:20",4
"Romans 1:29","Proverbs 16:28",5
"Romans 1:29","2 Corinthians 12:20",7
"Romans 1:29","Psalms 41:7",4
